Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
YDR518W,1754,EUG1,"Protein disulfide isomerase of the endoplasmic reticulum lumen, function overlaps with that of Pdi1p  may interact with nascent polypeptides in the ER",3071.0,2986.0,32.4698593436,0.97232171931
YDR519W,608,FPR2,"Membrane-bound peptidyl-prolyl cis-trans isomerase (PPIase), binds to the drugs FK506 and rapamycin  expression pattern suggests possible involvement in ER protein trafficking",9026.0,8711.0,36.1581907932,0.965100819854
YDR521W,536,YDR521W,Dubious ORF that overlaps YDR520C  mutant increases expression of PIS1 and RPL3 in glycerol,3.0,3.0,39.0,1.0
YDR524W-C,290,YDR524W-C,Putative protein of unknown function  small ORF identified by SAGE  deletion strains are moderately sensitive to the radiomimetic drug bleomycin,77.0,51.0,26.8039215686,0.662337662338
YDR525W,530,API2,"Dubious open reading frame, unlikely to encode a protein  not conserved in closely related Saccharomyces species  26% of ORF overlaps the dubious ORF YDR524C-A  insertion mutation in a cdc34-2 mutant background causes altered bud morphology",6.0,6.0,49.8333333333,1.0
YDR525W-A,440,SNA2,"Protein of unknown function, has similarity to Pmp3p, which is involved in cation transport  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern",4056.0,3751.0,34.8376432951,0.924802761341
YDR527W,1520,RBA50,"Protein involved in transcription  interacts with RNA polymerase II subunits Rpb2p, Rpb3, and Rpb11p  has similarity to human RPAP1",13107.0,12236.0,31.1459627329,0.93354695964
YDR528W,1472,HLR1,"Protein involved in regulation of cell wall composition and integrity and response to osmotic stress  overproduction suppresses a lysis sensitive PKC mutation  similar to Lre1p, which functions antagonistically to protein kinase A",3562.0,3508.0,34.7517103763,0.984839977541
YDR531W,1304,CAB1,"Pantothenate kinase (ATP:D-pantothenate 4'-phosphotransferase, EC 2.7.1.33)  catalyzes the first committed step in the universal biosynthetic pathway for synthesis of coenzyme A (CoA)  transcriptionally regulated by Upc2p via a sterol response element",7515.0,7440.0,40.2840053763,0.99001996008
YDR536W,1910,STL1,"Glycerol proton symporter of the plasma membrane, subject to glucose-induced inactivation, strongly but transiently induced when cells are subjected to osmotic shock",383.0,378.0,42.335978836,0.986945169713
YDR538W,929,PAD1,"Phenylacrylic acid decarboxylase, confers resistance to cinnamic acid, decarboxylates aromatic carboxylic acids to the corresponding vinyl derivatives  also has mRNA binding activity  homolog of E. coli UbiX",5797.0,5233.0,25.9952226256,0.902708297395
YDR539W,1712,FDC1,Putative phenylacrylic acid decarboxylase  essential for the decarboxylation of aromatic carboxylic acids to the corresponding vinyl derivatives  homolog of E. coli UbiD  GFP-fusion protein localizes to the cytoplasm,6343.0,5994.0,35.7364030697,0.944978716696
YDR542W,563,PAU10,"Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions",89.0,88.0,55.3863636364,0.988764044944
YDR545W,5591,YRF1-1,"Helicase encoded by the Y' element of subtelomeric regions, highly expressed in the mutants lacking the telomerase component TLC1  potentially phosphorylated by Cdc28p",3563.0,3180.0,39.6166666667,0.892506314903
YIL177C,5865,YIL177C,Putative protein of unknown function  similarity to DNA helicases that are encoded within subtelomeric Y' elements and induced in telomerase deficient survivors,6171.0,5497.0,35.4979079498,0.890779452277
YIL176C,563,PAU14,"Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions  identical to Pau1p",1057.0,1049.0,52.9285033365,0.99243140965
YIL172C,1970,IMA3,"Alpha-glucosidase with broad substrate specificity for alpha-1,4- and alpha-1,6-glucosides  member of IMA isomaltase family  not required for isomaltose utilization, but Ima3p overexpression allows the ima1 null mutant to grow on isomaltose",213.0,200.0,36.465,0.93896713615
YIL169C,3188,YIL169C,"Putative protein of unknown function  serine/threonine rich and highly similar to YOL155C, a putative glucan alpha-1,4-glucosidase  transcript is induced in both high and low pH environments  YIL169C is a non-essential gene",73.0,67.0,31.8059701493,0.917808219178
YIL166C,1829,YIL166C,Putative protein with similarity to the allantoate permease (Dal5p) subfamily of the major facilitator superfamily  mRNA expression is elevated by sulfur limitation  YIL166C is a non-essential gene,226.0,210.0,34.0,0.929203539823
YIL165C,560,YIL165C,"Putative protein of unknown function  mutant exhibits mitophagy defects  in closely related species and other S. cerevisiae strain backgrounds YIL165C and adjacent ORF, YIL164C, likely constitute a single ORF encoding a nitrilase gene",1411.0,1398.0,47.3483547926,0.990786676116
YIL164C,800,NIT1,"Nitrilase, member of the nitrilase branch of the nitrilase superfamily  in closely related species and other S. cerevisiae strain backgrounds YIL164C and adjacent ORF, YIL165C, likely constitute a single ORF encoding a nitrilase gene",50.0,38.0,18.6578947368,0.76
YIL163C,554,YIL163C,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",49.0,48.0,27.3958333333,0.979591836735
YIL160C,1454,POT1,"3-ketoacyl-CoA thiolase with broad chain length specificity, cleaves 3-ketoacyl-CoA into acyl-CoA and acetyl-CoA during beta-oxidation of fatty acids",105.0,99.0,30.202020202,0.942857142857
YIL157C,794,COA1,Mitochondrial inner membrane protein required for assembly of the cytochrome c oxidase complex (complex IV)  interacts with complex IV assembly factor Shy1p during the early stages of assembly,7347.0,7181.0,41.7100682356,0.977405743841
YIL155C,2150,GUT2,"Mitochondrial glycerol-3-phosphate dehydrogenase  expression is repressed by both glucose and cAMP and derepressed by non-fermentable carbon sources in a Snf1p, Rsf1p, Hap2/3/4/5 complex dependent manner",519.0,460.0,29.7913043478,0.886319845857
YIL154C,1241,IMP2',"Transcriptional activator involved in maintenance of ion homeostasis and protection against DNA damage caused by bleomycin and other oxidants, contains a C-terminal leucine-rich repeat",5518.0,4308.0,35.8885793872,0.780717651323
YIL151C,3557,YIL151C,"Putative protein of unknown function, predicted to contain a PINc domain",1825.0,1761.0,44.1470755253,0.964931506849
YIL150C,1916,MCM10,Essential chromatin-associated protein involved in the initiation of DNA replication  required for the association of the MCM2-7 complex with replication origins,405.0,354.0,35.5593220339,0.874074074074
YIL149C,5240,MLP2,"Myosin-like protein associated with the nuclear envelope, connects the nuclear pore complex with the nuclear interior  involved in the Tel1p pathway that controls telomere length",2020.0,1561.0,36.8475336323,0.772772277228
YIL147C,3863,SLN1,"Histidine kinase osmosensor that regulates a MAP kinase cascade  transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p, thereby forming a phosphorelay system similar to bacterial two-component regulators",6153.0,5535.0,31.2429990967,0.899561189664
YIL146C,1790,ATG32,"Mitochondrial-anchored transmembrane receptor that interacts with the autophagy adaptor protein, Atg11p, and is essential for mitophagy, the selective vacuolar degradation of mitochondria in response to starvation",1425.0,1376.0,39.2630813953,0.965614035088
YIL145C,1130,PAN6,"Pantothenate synthase, also known as pantoate-beta-alanine ligase, required for pantothenic acid biosynthesis, deletion causes pantothenic acid auxotrophy, homologous to E. coli panC",4244.0,4051.0,39.294742039,0.95452403393
YIL143C,2732,SSL2,"Component of the holoenzyme form of RNA polymerase transcription factor TFIIH, has DNA-dependent ATPase/helicase activity and is required, with Rad3p, for unwinding promoter DNA  involved in DNA repair  homolog of human ERCC3",4476.0,4348.0,36.9652713891,0.971403038427
YIL142C-A,533,YIL142C-A,"Dubious ORF unlikely to encode a functional protein, based on available experimental and comparative sequence data",10.0,10.0,29.3,1.0
YIL139C,938,REV7,"Accessory subunit of DNA polymerase zeta, involved in translesion synthesis during post-replication repair  required for mutagenesis induced by DNA damage  involved in double-strand break repair",1741.0,1644.0,34.8175182482,0.944284893739
YIL138C,686,TPM2,"Minor isoform of tropomyosin, binds to and stabilizes actin cables and filaments, which direct polarized cell growth and the distribution of several organelles  appears to have distinct and also overlapping functions with Tpm1p",474.0,191.0,21.3193717277,0.402953586498
YIL137C,3041,TMA108,Protein that associates with ribosomes and is involved in ribosome biogenesis  putative metalloprotease,4110.0,3502.0,29.7255853798,0.852068126521
YIL135C,1511,VHS2,"Cytoplasmic protein of unknown function  identified as a high-copy suppressor of the synthetic lethality of a sis2 sit4 double mutant, suggesting a role in G1/S phase progression  similar to Mlf3p",3989.0,3270.0,43.4871559633,0.819754324392
YIL134C-A,404,YIL134C-A,Putative protein of unknown function  identified by fungal homology and RT-PCR,33.0,29.0,22.724137931,0.878787878788
YIL133C,1090,RPL16A,"N-terminally acetylated protein component of the large (60S) ribosomal subunit, binds to 5.8 S rRNA  has similarity to Rpl16Bp, E. coli L13 and rat L13a ribosomal proteins  transcriptionally regulated by Rap1p",91863.0,82529.0,27.4748512644,0.89839217095
YIL132C,842,CSM2,"Protein involved in a Rad51p-, Rad54p-dependent pathway for homologous recombination repair, required for accurate chromosome segregation during meiosis",124.0,106.0,40.679245283,0.854838709677
YIL131C,1655,FKH1,Forkhead family transcription factor with a minor role in the expression of G2/M phase genes  negatively regulates transcriptional elongation  positive role in chromatin silencing at HML and HMR  regulates donor preference during switching,4408.0,4315.0,32.7921205098,0.97890199637
YIL129C,7331,TAO3,"Component of the RAM signaling network that is involved in regulation of Ace2p activity and cellular morphogenesis, interacts with protein kinase Cbk1p and also with Kic1p",3160.0,3056.0,39.4142670157,0.967088607595
YIL127C,821,RRT14,Putative protein of unknown function  identified in a screen for mutants with decreased levels of rDNA transcription  green fluorescent protein (GFP)-fusion protein localizes to the nucleolus  predicted to be involved in ribosome biogenesis,8962.0,7586.0,32.583311363,0.846462843115
YIL119C,1424,RPI1,Putative transcriptional regulator  overexpression suppresses the heat shock sensitivity of wild-type RAS2 overexpression and also suppresses the cell lysis defect of an mpk1 mutation,756.0,724.0,36.0939226519,0.957671957672
YIL117C,1157,PRM5,"Pheromone-regulated protein, predicted to have 1 transmembrane segment  induced during cell integrity signaling",5332.0,5162.0,40.4622239442,0.968117029257
YIL115C,4583,NUP159,"Nucleoporin, subunit of the Nup82 subcomplex of the nuclear pore  part of the nuclear pore that is found exclusively on the cytoplasmic side  required for mRNA export  regulates ADP release from the ATP-dependent RNA helicase Dbp5p",5460.0,4868.0,44.2896466721,0.891575091575
YIL114C,1046,POR2,"Putative mitochondrial porin (voltage-dependent anion channel), related to Por1p but not required for mitochondrial membrane permeability or mitochondrial osmotic stability",2917.0,2810.0,39.0644128114,0.963318477888
YIL109C,2981,SEC24,"Component of the Sec23p-Sec24p heterodimer of the COPII vesicle coat, required for cargo selection during vesicle formation in ER to Golgi transport  homologous to Sfb2p and Sfb3p",6965.0,6604.0,33.3263173834,0.948169418521
YIL107C,2684,PFK26,"6-phosphofructo-2-kinase, inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate  has negligible fructose-2,6-bisphosphatase activity  transcriptional regulation involves protein kinase A",1461.0,1294.0,34.8013910355,0.885694729637
YIL105C,2261,SLM1,"Phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm2p  acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress  phosphorylated by the TORC2 complex",4303.0,4166.0,35.8931829093,0.968161747618
YIL104C,1724,SHQ1,"Chaperone protein required for the assembly of box H/ACA snoRNPs and thus for pre-rRNA processing, forms a complex with Naf1p and interacts with H/ACA snoRNP components Nhp2p and Cbf5p  homology with known Hsp90p cochaperones",2901.0,2645.0,33.7508506616,0.911754567391
YIL102C-A,428,YIL102C-A,"Putative protein of unknown function, identified based on comparisons of the genome sequences of six Saccharomyces species",179.0,135.0,24.7407407407,0.754189944134
YIL102C,506,YIL102C,Putative protein of unknown function,0.0,0.0,NA,NA
YIL101C,2144,XBP1,"Transcriptional repressor that binds to promoter sequences of the cyclin genes, CYS3, and SMF2  expression is induced by stress or starvation during mitosis, and late in meiosis  member of the Swi4p/Mbp1p family  potential Cdc28p substrate",656.0,570.0,37.0701754386,0.868902439024
YIL100C-A,539,YIL100C-A,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",128.0,119.0,34.7731092437,0.9296875
